key,title,author,year,ee
conf/vissym/EichnerST18,Supporting Visual Parameter Analysis of Time Series Segmentation with Correlation Calculations.,Christian Eichner::Heidrun Schumann::Christian Tominski,2018,https://doi.org/10.2312/eurp.20181124
conf/vissym/ZhaoTR16,Manifold Visualization via Short Walks.,Yang Zhao::Sotiris K. Tasoulis::Teemu Roos,2016,https://doi.org/10.2312/eurovisshort.20161166
conf/vissym/RistovskiHL17,Uncertainty Visualization of Stenotic Regions in Vascular Structures.,Gordan Ristovski::Horst K. Hahn::Lars Linsen,2017,https://doi.org/10.2312/eurp.20171171
conf/vissym/RosenthalL06,Direct Isosurface Extraction from Scattered Volume Data.,Paul Rosenthal::Lars Linsen,2006,https://doi.org/10.2312/VisSym/EuroVis06/099-106
conf/vissym/ShaoBSLSBK14,Guided Sketching for Visual Search and Exploration in Large Scatter Plot Spaces.,Lin Shao 0001::Michael Behrisch 0001::Tobias Schreck::Tatiana von Landesberger::Maximilian Scherer::Sebastian Bremm::Daniel A. Keim,2014,https://doi.org/10.2312/eurova.20141140
conf/vissym/HollisterDBJR16,Visualization for Understanding Uncertainty in Activation Volumes for Deep Brain Stimulation.,Brad E. Hollister::Gordon Duffley::Chris Butson 0001::Chris R. Johnson 0001::Paul Rosen 0001,2016,https://doi.org/10.2312/eurovisshort.20161158::https://www.wikidata.org/entity/Q89313007
conf/vissym/RubelWKFHSSEBHSMKH06,PointCloudXplore: Visual Analysis of 3D Gene Expression Data Using Physical Views and Parallel Coordinates.,Oliver Rübel::Gunther H. Weber::Soile V. E. Keränen::Charless C. Fowlkes::Cris L. Luengo Hendriks::Lisa Simirenko::Nameeta Y. Shah::Michael B. Eisen::Mark D. Biggin::Hans Hagen::Damir Sudar::Jitendra Malik::David W. Knowles::Bernd Hamann,2006,https://doi.org/10.2312/VisSym/EuroVis06/203-210
conf/vissym/PelchmannBEL23,Explorative Study on Semantically Resonant Colors for Combinations of Categories with Application to Meteorological Data.,Laura Pelchmann::Sebastian Bremm::Kerstin Ebell::Tatiana von Landesberger,2023,https://doi.org/10.2312/evp.20231061
conf/vissym/SukumarMGMDCMS20,Characterizing Exploratory Behaviors on a Personal Visualization Interface Using Interaction Logs.,Poorna Talkad Sukumar::Gonzalo J. Martínez::Ted Grover::Gloria Mark::Sidney K. D'Mello::Nitesh V. Chawla::Stephen M. Mattingly::Aaron D. Striegel,2020,https://doi.org/10.2312/evs.20201052
conf/vissym/JacksonCK12,Force Brushes: Progressive Data-Driven Haptic Selection and Filtering for Multi-Variate Flow Visualizations.,Bret Jackson::Dane M. Coffey::Daniel F. Keefe,2012,https://doi.org/10.2312/PE/EuroVisShort/EuroVisShort2012/007-011
conf/vissym/CostaMPB22,A Case Study on Implementing Screen Reader Accessibility in Dynamic Visualizations.,Rita Costa::Beatriz Malveiro::João Palmeiro::Pedro Bizarro,2022,https://doi.org/10.2312/evp.20221134
conf/vissym/PfaffelmoserW13,Visualizing Contour Distributions in 2D Ensemble Data.,Tobias Pfaffelmoser::Rüdiger Westermann,2013,https://doi.org/10.2312/PE.EuroVisShort.EuroVisShort2013.055-059
conf/vissym/Gerstner01,Fast Multiresolution Extraction of Multiple Transparent Isosurfaces.,Thomas Gerstner,2001,https://doi.org/10.1007/978-3-7091-6215-6_5::https://doi.org/10.2312/VisSym/VisSym01/035-044
conf/vissym/MuPBM21,SailVis: Reconstruction and Multifaceted Visualization of Sail Shape.,Danfeng Mu::Marcos Pieras::Douwe Broekens::Ricardo Marroquim,2021,https://doi.org/10.2312/evs.20211049
conf/vissym/SaketSK14,Group-Level Graph Visualization Taxonomy.,Bahador Saket::Paolo Simonetto::Stephen G. Kobourov,2014,https://doi.org/10.2312/eurovisshort.20141162
conf/vissym/CarrS03,Path Seeds and Flexible Isosurfaces - Using Topology for Exploratory Visualization.,Hamish A. Carr::Jack Snoeyink,2003,https://doi.org/10.2312/VisSym/VisSym03/049-058::http://dl.acm.org/citation.cfm?id=769927
conf/vissym/EbertMRY00,Direct Volume Rendering from Photographic Data.,David S. Ebert::Tim McClanahan::Penny Rheingans::Terry S. Yoo,2000,https://doi.org/10.1007/978-3-7091-6783-0_14::https://doi.org/10.2312/VisSym/VisSym00/137-146
conf/vissym/Mohammadi-AraghFIEMR05,Visualization of Computer-Modeled Forests for Forest Management.,Mahnas Jean Mohammadi-Aragh::Ikuko Fujisaki::Derek Irby::David L. Evans::Robert J. Moorhead::Scott Roberts,2005,https://doi.org/10.2312/VisSym/EuroVis05/183-190
conf/vissym/SahannGMS21,Selective Angular Brushing of Parallel Coordinate Plots.,Raphael Sahann::Ivana Gajic::Torsten Möller::Johanna Schmidt,2021,https://doi.org/10.2312/evs.20211064
conf/vissym/ChenYZ17,Interactive Lens for Effective Time-Series Animation.,Yang Chen::Jing Yang 0001::Ye Zhao 0003,2017,https://doi.org/10.2312/eurp.20171167
conf/vissym/GuoWFCS012,Pattern Visualization of Human Connectome Data.,Yishi Guo::Yang Wang::Shiaofen Fang::Hongyang Chao::Andrew J. Saykin::Li Shen 0001,2012,https://doi.org/10.2312/PE/EuroVisShort/EuroVisShort2012/078-083::https://www.wikidata.org/entity/Q63494682
conf/vissym/BoucherSKKEKA24,Mapping the Landscape of Data Visualizations in Schools and Educational Resources.,Magdalena Boucher::Christina Stoiber::Magdalena Kejstova::Martin Kandlhofer::Alena Ertl::Simone Kriglstein::Wolfgang Aigner,2024,https://doi.org/10.2312/eved.20241052
conf/vissym/Perez-MessinaG19,Visualizing Transportation Flows with Mode Split using Glyphs.,Ignacio Perez-Messina::Eduardo Graells-Garrido,2019,https://doi.org/10.2312/evs.20191165
conf/vissym/GaoS03,Hardware-assisted View-dependent Isosurface Extraction using Spherical Partition.,Jinzhu Gao::Han-Wei Shen,2003,https://doi.org/10.2312/VisSym/VisSym03/267-276::http://dl.acm.org/citation.cfm?id=769952
conf/vissym/JiangRWFHP01,Acquisition and Display of Real-Time Atmospheric Data on Terrain.,Tian-Yue Jiang::William Ribarsky::Tony Wasilewski::Nickolas Faust::Brendan Hannigan::R. Mitchell Parry,2001,https://doi.org/10.1007/978-3-7091-6215-6_3::https://doi.org/10.2312/VisSym/VisSym01/015-024
conf/vissym/SeredaVG06,Automating Transfer Function Design for Volume Rendering Using Hierarchical Clustering of Material Boundaries.,Petr Sereda::Anna Vilanova::Frans A. Gerritsen,2006,https://doi.org/10.2312/VisSym/EuroVis06/243-250
conf/vissym/BuergerMIDH07,Integrating Local Feature Detectors in the Interactive Visual Analysis of Flow Simulation Data.,Raphael Buerger::Philipp Muigg::Martin Ilcík::Helmut Doleisch::Helwig Hauser,2007,https://doi.org/10.2312/VisSym/EuroVis07/171-178
conf/vissym/BrandesW00,Contextual Visualization of Actor Status in Social Networks.,Ulrik Brandes::Dorothea Wagner,2000,https://doi.org/10.1007/978-3-7091-6783-0_2::https://doi.org/10.2312/VisSym/VisSym00/013-022
conf/vissym/ArleoMA21,A Multilevel Approach for Event-Based Dynamic Graph Drawing.,Alessio Arleo::Silvia Miksch::Daniel Archambault,2021,https://doi.org/10.2312/evs.20211063
conf/vissym/UdeshiH99,Parallel Multipipe Rendering for Very Large Isosurface Visualization.,Tushar Udeshi::Charles D. Hansen,1999,https://doi.org/10.1007/978-3-7091-6803-5_10::https://doi.org/10.2312/vissym19991016
conf/vissym/GospodneticRH20,From Research Topic to Industrial Practice: An Experience Report.,Petra Gospodnetic::Markus Rauhut::Hans Hagen,2020,https://doi.org/10.2312/visgap.20201109
conf/vissym/BauerP02,Vortex Tracking in Scale-Space.,Dirk Bauer::Ronald Peikert,2002,https://doi.org/10.2312/VisSym/VisSym02/233-240
conf/vissym/IannucciCAPPB23,ARrow: A Real-Time AR Rowing Coach.,Elena Iannucci::Zhutian Chen::Iro Armeni::Marc Pollefeys::Hanspeter Pfister::Johanna Beyer,2023,https://doi.org/10.2312/evs.20231046
conf/vissym/LiCAA18,Visual Exploration of Spatial and Temporal Variations of Tweet Topic Popularity.,Jie Li 0006::Siming Chen 0001::Gennady L. Andrienko::Natalia V. Andrienko,2018,https://doi.org/10.2312/eurova.20181105
conf/vissym/ChenAADK19,Contextualized Analysis of Movement Events.,Siming Chen 0001::Gennady L. Andrienko::Natalia V. Andrienko::Christos Doulkeridis::Athanasios Koumparos,2019,https://doi.org/10.2312/eurova.20191124
conf/vissym/BertiniGS07,See What You Know: Analyzing Data Distribution to Improve Density Map Visualization.,Enrico Bertini::Alessio Di Girolamo::Giuseppe Santucci,2007,https://doi.org/10.2312/VisSym/EuroVis07/163-170
conf/vissym/PalmasW16,Space Bundling for Continuous Parallel Coordinates.,Gregorio Palmas::Tino Weinkauf,2016,https://doi.org/10.2312/eurovisshort.20161162
conf/vissym/DerstroffLNEHL22,Explorative Visual Analysis of Spatio-temporal Regions to Detect Hemodynamic Biomarker Candidates.,Adrian Derstroff::Simon Leistikow::Ali Nahardani::Mahyasadat Ebrahimi::Verena Hoerr::Lars Linsen,2022,https://doi.org/10.2312/evp.20221109
conf/vissym/MrozH01,Space-Efficient Boundary Representation of Volumetric Objects.,Lukas Mroz::Helwig Hauser,2001,https://doi.org/10.1007/978-3-7091-6215-6_21::https://doi.org/10.2312/VisSym/VisSym01/193-201
conf/vissym/OeltzeKGHP06,Integrated Visualization of Morphologic and Perfusion Data for the Analysis of Coronary Artery Disease.,Steffen Oeltze::Anja Kuß::Frank Grothues::Anja Hennemuth::Bernhard Preim,2006,https://doi.org/10.2312/VisSym/EuroVis06/131-138
conf/vissym/EichelbaumSH13,PointAO - Improved Ambient Occlusion for Point-based Visualization.,Sebastian Eichelbaum::Gerik Scheuermann::Mario Hlawitschka,2013,https://doi.org/10.2312/PE.EuroVisShort.EuroVisShort2013.013-017
conf/vissym/KothurSKD12,Visualization of Geospatial Time Series from Environmental Modeling Output.,Patrick Köthur::Mike Sips::Julian Kuhlmann::Doris Dransch,2012,https://doi.org/10.2312/PE/EuroVisShort/EuroVisShort2012/115-119
conf/vissym/SawadaT19,Model-Agnostic Visual Explanation of Machine Learning Models Based on Heat Map.,Shoko Sawada::Masashi Toyoda,2019,https://doi.org/10.2312/eurp.20191140
conf/vissym/YuKJBB22,PSEUDo: Interactive Pattern Search in Multivariate Time Series with Locality-Sensitive Hashing and Relevance Feedback.,Yuncong Yu 0001::Dylan Kruyff::Jiao Jiao::Tim Becker::Michael Behrisch 0001,2022,https://doi.org/10.2312/evp.20221127
conf/vissym/KimmersdorferWW23,WebGPU for Scalable Client-Side Aggregate Visualization.,Gerald Kimmersdorfer::Dominik Wolf::Manuela Waldner,2023,https://doi.org/10.2312/evp.20231079
conf/vissym/GhaniEE12,MultiNode-Explorer: A Visual Analytics Framework for Generating Web-based Multimodal Graph Visualizations.,Sohaib Ghani::Niklas Elmqvist::David S. Ebert,2012,https://doi.org/10.2312/PE/EuroVAST/EuroVA12/067-071
conf/vissym/RumpfS01,Nonlinear Diffusion in Graphics Hardware.,Martin Rumpf::Robert Strzodka,2001,https://doi.org/10.1007/978-3-7091-6215-6_9::https://doi.org/10.2312/VisSym/VisSym01/075-084
conf/vissym/UlmerSLKK18,Towards Visual Cyber Security Analytics for the Masses.,Alex Ulmer::Marija Schufrin::Hendrik Lücke-Tieke::Clindo Devassy Kannanayikkal::Jörn Kohlhammer,2018,https://doi.org/10.2312/eurova.20181113
conf/vissym/ChisnallCH06,Knowledge-Based Out-of-Core Algorithms for Data Management in Visualization.,David Chisnall::Min Chen 0001::Charles D. Hansen,2006,https://doi.org/10.2312/VisSym/EuroVis06/107-114
conf/vissym/LundRVSWKJ24,Visualizing Property Assessments and Taxation: A Danish Case Study.,Kim Nellemann Lund::Mette Rosenfjeld::Aksel Næraa Høeg Vendelsøe::Esben Bay Sørensen::Gareth Walsh::Jakob Kusnick::Stefan Jänicke,2024,https://doi.org/10.2312/evp.20241097
conf/vissym/TennekesJ16,Coloring Interactive Compositional Dot Maps.,Martijn Tennekes::Edwin de Jonge,2016,https://doi.org/10.2312/eurp.20161132
conf/vissym/HaoDHSG01,Visualization of directed associations in e-commerce transaction data.,Ming C. Hao::Umeshwar Dayal::Meichun Hsu::Thomas C. Sprenger::Markus H. Gross,2001,https://doi.org/10.1007/978-3-7091-6215-6_20::https://doi.org/10.2312/VisSym/VisSym01/185-192
conf/vissym/SuhMRPCOC22,Inferential Tasks as an Evaluation Technique for Visualization.,Ashley Suh 0001::Abigail Mosca::Shannon Robinson::Quinn Pham::Dylan Cashman::Alvitta Ottley::Remco Chang,2022,https://doi.org/10.2312/evs.20221086
conf/vissym/NeubauerMHW02,Cell-Based First-Hit Ray Casting.,André Neubauer 0002::Lukas Mroz::Helwig Hauser::Rainer Wegenkittl,2002,https://doi.org/10.2312/VisSym/VisSym02/077-086
conf/vissym/BrandesST00,Improving Angular Resolution in Visualizations of Geographic Networks.,Ulrik Brandes::Galina Shubina::Roberto Tamassia,2000,https://doi.org/10.1007/978-3-7091-6783-0_3::https://doi.org/10.2312/VisSym/VisSym00/023-032
conf/vissym/MaharlouBLMMMNP24,Cooperative Design of a Dashboard for Monitoring the P4D Cohort Study on Major Depression.,Hamidreza Maharlou::Nicole Bössel-Debbert::Michael Lucht::Hannah B. Maier::Stefanie Mücke::Fabian Müntefering::Barbara Neuhaus::Jana Prokein::Christine Reif-Leonhard::Jan Voges::Heike Weber::Antoine Weihs::Helge Frieling::Steffen Oeltze-Jafra,2024,https://doi.org/10.2312/evp.20241081
conf/vissym/PecaFVAA12,Scalable Cluster Analysis of Spatial Events.,Iulian Peca::Georg Fuchs::Katerina Vrotsou::Natalia V. Andrienko::Gennady L. Andrienko,2012,https://doi.org/10.2312/PE/EuroVAST/EuroVA12/019-023
conf/vissym/SchwarzingerRG18,Sketching Temporal Uncertainty - An Exploratory User Study.,Fabian Schwarzinger::Andreas Roschal::Theresia Gschwandtner,2018,https://doi.org/10.2312/eurovisshort.20181080
conf/vissym/KuhnLGWTH13,Trajectory Density Projection for Vector Field Visualization.,Alexander Kuhn::Norbert Lindow::Tobias Günther::Alexander Wiebel::Holger Theisel::Hans-Christian Hege,2013,https://doi.org/10.2312/PE.EuroVisShort.EuroVisShort2013.031-035
conf/vissym/StahlbomMLY22,Visualization Challenges of Variant Interpretation in Multiscale NGS Data.,Emilia Ståhlbom::Jesper Molin::Claes Lundström::Anders Ynnerman,2022,https://doi.org/10.2312/evp.20221132
conf/vissym/WileyCHJM02,Best Quadratic Spline Approximation for Hierarchical Visualization.,David F. Wiley::Henry R. Childs::Bernd Hamann::Kenneth I. Joy::Nelson L. Max,2002,https://doi.org/10.2312/VisSym/VisSym02/133-140
conf/vissym/He99,Internet-Based Front-End to Network Simulator.,Taosong He,1999,https://doi.org/10.1007/978-3-7091-6803-5_23::https://doi.org/10.2312/vissym19991012
conf/vissym/CharleerKD15,PoPI: Glyph Designs for Collaborative Filtering on Interactive Tabletops.,Sven Charleer::Joris Klerkx::Erik Duval,2015,https://doi.org/10.2312/eurovisshort.20151132
conf/vissym/AngeliniCFGMRSS16,A Visual Analytics System for Mobile Telecommunication Marketing Analysis.,Marco Angelini::Rocco Corriero::Fabrizio Franceschi::Marina Geymonat::Mario Mirabelli::Chiara Remondino::Giuseppe Santucci::Barbara Stabellini,2016,https://doi.org/10.2312/eurova.20161117
conf/vissym/LakareK03,Anti-Aliased Volume Extraction.,Sarang Lakare::Arie E. Kaufman,2003,https://doi.org/10.2312/VisSym/VisSym03/113-122::http://dl.acm.org/citation.cfm?id=769934
conf/vissym/SteigerBSK15,Visual Analysis of Relations in Attributed Time-Series Data.,Martin Steiger::Jürgen Bernard::Philipp Schader::Jörn Kohlhammer,2015,https://doi.org/10.2312/eurova.20151105
conf/vissym/LamqaddamA16,InVITe - Towards Intuitive Visualization of Iterations over Text.,Houda Lamqaddam::Jan Aerts,2016,https://doi.org/10.2312/eurp.20161141
conf/vissym/WangFLGS016,Multigraph Visualization for Feature Classification of Brain Network Data.,Jiachen Wang::Shiaofen Fang::Huang Li::Joaquín Goñi::Andrew J. Saykin::Li Shen 0001,2016,https://doi.org/10.2312/eurova.20161126
conf/vissym/MullerZWO19,Interactive Visual Analysis of Patient-Reported Outcomes for Improved Cancer Aftercare.,Juliane Müller 0003::Veit Zebralla::Susanne Wiegand::Steffen Oeltze-Jafra,2019,https://doi.org/10.2312/eurova.20191129
conf/vissym/HladuvkaKG01,Salient Representation of Volume Data.,Jirí Hladuvka::Andreas König 0002::M. Eduard Gröller,2001,https://doi.org/10.1007/978-3-7091-6215-6_22::https://doi.org/10.2312/VisSym/VisSym01/203-212
conf/vissym/RathishPS24,LaNe Plot: A Visual Fingerprinting Technique for Sequential Data.,Harith Rathish::Ginés Carreto Picón::Hans-Jörg Schulz,2024,https://doi.org/10.2312/evp.20241087
conf/vissym/NagelDMKR12,Sankey Arcs - Visualizing edge weights in path graphs.,Till Nagel::Erik Duval::Andrew Vande Moere::Kristian Kloeckl::Carlo Ratti,2012,https://doi.org/10.2312/PE/EuroVisShort/EuroVisShort2012/055-059
conf/vissym/SharmaTLKP20,Data Driven Multi-Hazard Risk Visualization.,Ritesh Sharma::Ayme Tomson::Emilio Lobato::Marcelo Kallmann::Lace M. K. Padilla,2020,https://doi.org/10.2312/eurp.20201117
conf/vissym/ThudtBC13,Visits: A Spatiotemporal Visualization of Location Histories.,Alice Thudt::Dominikus Baur::Sheelagh Carpendale,2013,https://doi.org/10.2312/PE.EuroVisShort.EuroVisShort2013.079-083
conf/vissym/MoscaRCRCCC19,Defining an Analysis: A Study of Client-Facing Data Scientists.,Abigail Mosca::Shannon Robinson::Meredith Clarke::Rebecca Redelmeier::Sebastian Coates::Dylan Cashman::Remco Chang,2019,https://doi.org/10.2312/evs.20191173
conf/vissym/McNuttK19,Improving the Scalability of Interactive Visualization Systems for Exploring Threaded Conversations.,Andrew M. McNutt::Gordon L. Kindlmann,2019,https://doi.org/10.2312/eurp.20191144
conf/vissym/MarinVegaUKJ22,Sustainable Urban Wastewater Treatment Visualizations.,Juan Marín-Vega::Nerea Uri-Carreño::Jakob Kusnick::Stefan Jänicke,2022,https://doi.org/10.2312/evp.20221133
conf/vissym/LiuM02,AUFLIC: An Accelerated Algorithm For Unsteady Flow Line Integral Convolution.,Zhanping Liu::Robert J. Moorhead II,2002,https://doi.org/10.2312/VisSym/VisSym02/043-052
conf/vissym/UsulA24,Peeking at Visualization Research on Information Diffusion.,Mert Usul::Alessio Arleo,2024,https://doi.org/10.2312/evp.20241089
conf/vissym/ShenSTSW21,TaskVis: Task-oriented Visualization Recommendation.,Leixian Shen::Enya Shen::Zhiwei Tai::Yiran Song::Jianmin Wang 0001,2021,https://doi.org/10.2312/evs.20211061
conf/vissym/RichterDS17,Visual Analysis of Geo-spatial Data in 3D Terrain Environments using Focus+Context.,Christian Richter::Steve Dübel::Heidrun Schumann,2017,https://doi.org/10.2312/eurova.20171121
conf/vissym/PritchardWR12,Visual Analytics of Microblog Data for Pandemic and Crisis Analysis.,Iwan C. Pritchard::Rick Walker::Jonathan C. Roberts,2012,https://doi.org/10.2312/PE/EuroVAST/EuroVA12/055-059
conf/vissym/Lee21,Loss-contribution-based in situ Visualization for Neural Network Training.,Teng-Yok Lee,2021,https://doi.org/10.2312/evs.20211046
conf/vissym/KonigLKHD21,RoomCanvas: A Visualization System for Spatiotemporal Temperature Data in Smart Homes.,Bastian König::Daniel Limberger::Jan Klimke::Benjamin Hagedorn::Jürgen Döllner,2021,https://doi.org/10.2312/evs.20211048
conf/vissym/HaoDCHG03,Accelerated Force Computation for Physics-Based Information Visualization.,Ming C. Hao::Umeshwar Dayal::Daniel Cotting::Thomas Holenstein::Markus H. Gross,2003,https://doi.org/10.2312/VisSym/VisSym03/059-066::http://dl.acm.org/citation.cfm?id=769928
